address_id,address_string,parsing_errors,address_components,model_id
7418,3506-3684 Rosemead Boulevard & 3501-3505 Hart Avenue,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 3506,
        ""last_building_number"": 3684,
        ""street"": ""Rosemead Boulevard""
    },
    {
        ""address_type"": ""range"",
        ""first_building_number"": 3501,
        ""last_building_number"": 3505,
        ""street"": ""Hart Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7419,33175 State Route 20,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 33175,
        ""last_building_number"": 33175,
        ""street"": ""State Route 20""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7420,3015 West US 36,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3015,
        ""last_building_number"": 3015,
        ""street"": ""West US 36""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7421,2905 South Maryland Parkway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2905,
        ""last_building_number"": 2905,
        ""street"": ""South Maryland Parkway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7422,2121 Windsor Spring Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2121,
        ""last_building_number"": 2121,
        ""street"": ""Windsor Spring Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7423,411 West Chapel Hill Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 411,
        ""last_building_number"": 411,
        ""street"": ""West Chapel Hill Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7424,"1240, 1310, 1502 West Ajo Way",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1240,
        ""last_building_number"": 1240,
        ""street"": ""West Ajo Way""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1310,
        ""last_building_number"": 1310,
        ""street"": ""West Ajo Way""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1502,
        ""last_building_number"": 1502,
        ""street"": ""West Ajo Way""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7425,31805 Woodward Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 31805,
        ""last_building_number"": 31805,
        ""street"": ""Woodward Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7426,7304 Tussing Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 7304,
        ""last_building_number"": 7304,
        ""street"": ""Tussing Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7427,8901 North Park Plaza Court,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8901,
        ""last_building_number"": 8901,
        ""street"": ""North Park Plaza Court""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7428,501 National Road West,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 501,
        ""last_building_number"": 501,
        ""street"": ""National Road West""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7429,"3102-3112 Bluff Street,  3009-3111 Stevens Street",False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 3102,
        ""last_building_number"": 3112,
        ""street"": ""Bluff Street""
    },
    {
        ""address_type"": ""range"",
        ""first_building_number"": 3009,
        ""last_building_number"": 3111,
        ""street"": ""Stevens Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7430,3840 Orange Place,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3840,
        ""last_building_number"": 3840,
        ""street"": ""Orange Place""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7431,39 Broadway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 39,
        ""last_building_number"": 39,
        ""street"": ""Broadway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7432,"13525, 13555 & 13575 Wellington Center Circle",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 13525,
        ""last_building_number"": 13525,
        ""street"": ""Wellington Center Circle""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 13555,
        ""last_building_number"": 13555,
        ""street"": ""Wellington Center Circle""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 13575,
        ""last_building_number"": 13575,
        ""street"": ""Wellington Center Circle""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7433,38 East 61st Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 38,
        ""last_building_number"": 38,
        ""street"": ""East 61st Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7434,27777 Franklin Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 27777,
        ""last_building_number"": 27777,
        ""street"": ""Franklin Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7435,315 West 3300 South,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 315,
        ""last_building_number"": 315,
        ""street"": ""West 3300 South""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7436,400 East Wyomissing Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 400,
        ""last_building_number"": 400,
        ""street"": ""East Wyomissing Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7437,"1720, 1754, 1768 West 1300 North",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1720,
        ""last_building_number"": 1720,
        ""street"": ""West 1300 North""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1754,
        ""last_building_number"": 1754,
        ""street"": ""West 1300 North""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1768,
        ""last_building_number"": 1768,
        ""street"": ""West 1300 North""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7438,560 W. 21st Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 560,
        ""last_building_number"": 560,
        ""street"": ""W. 21st Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7439,36004-36164 Hidden Springs Road,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 36004,
        ""last_building_number"": 36164,
        ""street"": ""Hidden Springs Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7440,640 West 231st Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 640,
        ""last_building_number"": 640,
        ""street"": ""West 231st Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7441,1325 Dickinson Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1325,
        ""last_building_number"": 1325,
        ""street"": ""Dickinson Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7442,451-463 Winnacunnet Road,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 451,
        ""last_building_number"": 463,
        ""street"": ""Winnacunnet Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7443,46400-46446 Fremont Boulevard,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 46400,
        ""last_building_number"": 46446,
        ""street"": ""Fremont Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7444,"1705-1717, 1741-1745 & 1730 Avenue R",False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 1705,
        ""last_building_number"": 1717,
        ""street"": ""Avenue R""
    },
    {
        ""address_type"": ""range"",
        ""first_building_number"": 1741,
        ""last_building_number"": 1745,
        ""street"": ""Avenue R""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1730,
        ""last_building_number"": 1730,
        ""street"": ""Avenue R""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7445,11312 Highway 49,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 11312,
        ""last_building_number"": 11312,
        ""street"": ""Highway 49""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7446,NWC VA Route 39/Willow Springs Road Intersection,False,"[
    {
        ""address_type"": ""approximate"",
        ""first_building_number"": null,
        ""last_building_number"": null,
        ""street"": ""NWC VA Route 39/Willow Springs Road Intersection""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7447,8200 and 8250 Haverstick Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8200,
        ""last_building_number"": 8200,
        ""street"": ""Haverstick Road""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8250,
        ""last_building_number"": 8250,
        ""street"": ""Haverstick Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7448,6 West Rose Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6,
        ""last_building_number"": 6,
        ""street"": ""West Rose Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7449,4655 East Liberty Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4655,
        ""last_building_number"": 4655,
        ""street"": ""East Liberty Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7450,1231-1239 Osos Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 1231,
        ""last_building_number"": 1239,
        ""street"": ""Osos Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7451,101 Augusta Plantation Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 101,
        ""last_building_number"": 101,
        ""street"": ""Augusta Plantation Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7452,2450 Norfolk Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2450,
        ""last_building_number"": 2450,
        ""street"": ""Norfolk Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7453,1470-1490 Eureka Road,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 1470,
        ""last_building_number"": 1490,
        ""street"": ""Eureka Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7454,Interstate 83 and Robinhood Drive,False,"[
    {
        ""address_type"": ""approximate"",
        ""first_building_number"": null,
        ""last_building_number"": null,
        ""street"": ""Interstate 83 and Robinhood Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7455,1096 North Main Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1096,
        ""last_building_number"": 1096,
        ""street"": ""North Main Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7456,85 Cedar Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 85,
        ""last_building_number"": 85,
        ""street"": ""Cedar Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7457,8915 Rosedale Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8915,
        ""last_building_number"": 8915,
        ""street"": ""Rosedale Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7458,5109 Louetta Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5109,
        ""last_building_number"": 5109,
        ""street"": ""Louetta Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7459,5301 Northwest 36th Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5301,
        ""last_building_number"": 5301,
        ""street"": ""Northwest 36th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7460,10030 North 43rd Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 10030,
        ""last_building_number"": 10030,
        ""street"": ""North 43rd Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7461,1204 1st Avenue East,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1204,
        ""last_building_number"": 1204,
        ""street"": ""1st Avenue East""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7462,428 Chestnut Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 428,
        ""last_building_number"": 428,
        ""street"": ""Chestnut Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7463,495 Laketower Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 495,
        ""last_building_number"": 495,
        ""street"": ""Laketower Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7464,11574 Lower Azusa Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 11574,
        ""last_building_number"": 11574,
        ""street"": ""Lower Azusa Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7465,200 Roy Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 200,
        ""last_building_number"": 200,
        ""street"": ""Roy Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7466,12000 Biscayne Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 12000,
        ""last_building_number"": 12000,
        ""street"": ""Biscayne Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7467,15316 Huebner Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 15316,
        ""last_building_number"": 15316,
        ""street"": ""Huebner Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7468,824 South Van Buren Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 824,
        ""last_building_number"": 824,
        ""street"": ""South Van Buren Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7469,10615 South Gessner Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 10615,
        ""last_building_number"": 10615,
        ""street"": ""South Gessner Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7470,8301 W. Charleston Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8301,
        ""last_building_number"": 8301,
        ""street"": ""W. Charleston Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7471,9000-9020 Reseda Boulevard,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 9000,
        ""last_building_number"": 9020,
        ""street"": ""Reseda Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7472,11190 Lee Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 11190,
        ""last_building_number"": 11190,
        ""street"": ""Lee Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
7473,152-286 W. Foothill Blvd.,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 152,
        ""last_building_number"": 286,
        ""street"": ""W. Foothill Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
